id,m_id,m_fmr_id,m_messengerid,m_messengername,m_unixtime,m_messagetype,m_latitude,m_longitude,m_modelid,m_showcustommsg,m_datetime,m_batterystate,m_hidden,m_altitude,m_payloadstatus,m_custname,m_custassignee,m_custaddr,m_devicetype,m_devicestatus,m_devicestatussubtype,m_deviceinputstatus,m_devicegroup,m_devicefuelstatus1,m_devicefuelstatus2,m_devicewindspeed,m_devicetemperature,m_devicespeed,m_devicedistance,m_deviceheading,m_devicecompass,m_devicebarometric,m_devicewinddirection,m_devicehumidity,m_time,m_date,payload_asli,payload_latitude,payload_longitude,payload_inputstatus,payload_subtype,m_devicegroupdemo,m_devicefuelcoef,m_devicehatch
1787659,1538158956,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4425149,TNC4425149,2021-02-07 23:14:00,UNLIMITED-TRACK,-0.123180,127.63931274414,"","",2021-02-07 23:14:00,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787666,1538159653,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3183986,TNC3183986,2021-02-07 23:16:28,STOP,-2.094150,130.45875549316,"","",2021-02-07 23:16:28,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787667,1538159653,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3183986,TNC3183986,2021-02-07 23:16:28,STOP,-2.094150,130.45875549316,SPOTTRACE,Y,2021-02-07 23:16:28,GOOD,0,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787674,1538161669,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3171289,tnc0429,2021-02-07 23:18:16,UNLIMITED-TRACK,3.887790,125.37513732910,"","",2021-02-07 23:18:16,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787688,1538161669,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3171289,tnc0429,2021-02-07 23:18:16,UNLIMITED-TRACK,3.887790,125.37513732910,SPOTTRACE,Y,2021-02-07 23:18:16,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787668,1538160861,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3184137,TNC3184137,2021-02-07 23:20:29,NEWMOVEMENT,-0.647230,98.53878784180,"","",2021-02-07 23:20:29,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787686,1538160861,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3184137,TNC3184137,2021-02-07 23:20:29,NEWMOVEMENT,-0.647230,98.53878784180,SPOTTRACE,Y,2021-02-07 23:20:29,GOOD,0,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787671,1538161501,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4405095,TNC4405095,2021-02-07 23:22:44,UNLIMITED-TRACK,-3.156300,120.46820068359,"","",2021-02-07 23:22:44,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787684,1538161501,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4405095,TNC4405095,2021-02-07 23:22:44,UNLIMITED-TRACK,-3.156300,120.46820068359,SPOTTRACE,Y,2021-02-07 23:22:44,GOOD,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787672,1538161574,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4405311,TNC4405311,2021-02-07 23:23:01,UNLIMITED-TRACK,-8.350140,122.32238006592,"","",2021-02-07 23:23:01,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787683,1538161574,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4405311,TNC4405311,2021-02-07 23:23:01,UNLIMITED-TRACK,-8.350140,122.32238006592,SPOTTRACE,Y,2021-02-07 23:23:01,GOOD,0,-55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787715,1538164462,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3128536,TNC3128536,2021-02-07 23:23:09,UNLIMITED-TRACK,3.069870,95.28833770752,"","",2021-02-07 23:23:09,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787720,1538164462,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3128536,TNC3128536,2021-02-07 23:23:09,UNLIMITED-TRACK,3.069870,95.28833770752,SPOTTRACE,Y,2021-02-07 23:23:09,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787673,1538161649,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3171289,tnc0429,2021-02-07 23:23:16,UNLIMITED-TRACK,3.888000,125.37513732910,"","",2021-02-07 23:23:16,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787682,1538161649,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3171289,tnc0429,2021-02-07 23:23:16,UNLIMITED-TRACK,3.888000,125.37513732910,SPOTTRACE,Y,2021-02-07 23:23:16,GOOD,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787676,1538161847,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3182842,TNC3182842,2021-02-07 23:23:59,UNLIMITED-TRACK,3.912420,125.38437652588,"","",2021-02-07 23:23:59,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787681,1538161847,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3182842,TNC3182842,2021-02-07 23:23:59,UNLIMITED-TRACK,3.912420,125.38437652588,SPOTTRACE,Y,2021-02-07 23:23:59,GOOD,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787692,1538162413,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4404563,TNC4404563,2021-02-07 23:26:00,STOP,3.889580,125.37222290039,"","",2021-02-07 23:26:00,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787711,1538162413,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4404563,TNC4404563,2021-02-07 23:26:00,STOP,3.889580,125.37222290039,SPOTTRACE,Y,2021-02-07 23:26:00,GOOD,0,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787693,1538162559,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3182506,TNC3182506,2021-02-07 23:26:28,POWER-OFF,-99999.000000,-99999.00000000000,"","",2021-02-07 23:26:28,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787710,1538162559,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3182506,TNC3182506,2021-02-07 23:26:28,POWER-OFF,-99999.000000,-99999.00000000000,SPOTTRACE,Y,2021-02-07 23:26:28,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787694,1538162565,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3196935,TNC3196935,2021-02-07 23:26:29,STOP,-2.063080,121.71087646484,"","",2021-02-07 23:26:29,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787698,1538162745,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3197337,TNC3197337,2021-02-07 23:27:04,POWER-OFF,-99999.000000,-99999.00000000000,"","",2021-02-07 23:27:04,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787714,1538164461,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3128536,TNC3128536,2021-02-07 23:28:09,UNLIMITED-TRACK,3.069870,95.28842926025,"","",2021-02-07 23:28:09,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787719,1538164461,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3128536,TNC3128536,2021-02-07 23:28:09,UNLIMITED-TRACK,3.069870,95.28842926025,SPOTTRACE,Y,2021-02-07 23:28:09,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787699,1538163174,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3171289,tnc0429,2021-02-07 23:28:40,UNLIMITED-TRACK,3.888150,125.37536621094,"","",2021-02-07 23:28:40,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787708,1538163174,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3171289,tnc0429,2021-02-07 23:28:40,UNLIMITED-TRACK,3.888150,125.37536621094,SPOTTRACE,Y,2021-02-07 23:28:40,GOOD,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787700,1538163205,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127784,TNC3127784,2021-02-07 23:28:47,NEWMOVEMENT,-10.201430,123.52082824707,"","",2021-02-07 23:28:47,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787707,1538163205,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127784,TNC3127784,2021-02-07 23:28:47,NEWMOVEMENT,-10.201430,123.52082824707,SPOTTRACE,Y,2021-02-07 23:28:47,GOOD,0,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787702,1538163417,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3182771,TNC3182771,2021-02-07 23:29:30,STOP,3.212710,125.54679870605,"","",2021-02-07 23:29:30,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787705,1538163417,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3182771,TNC3182771,2021-02-07 23:29:30,STOP,3.212710,125.54679870605,SPOTTRACE,Y,2021-02-07 23:29:30,GOOD,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787875,1538179884,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3183985,TNC3183985,2021-02-07 23:32:00,UNLIMITED-TRACK,0.703450,127.08339691162,"","",2021-02-07 23:32:00,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787712,1538164440,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3128536,TNC3128536,2021-02-07 23:33:09,UNLIMITED-TRACK,3.069870,95.28842926025,"","",2021-02-07 23:33:09,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787718,1538164440,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3128536,TNC3128536,2021-02-07 23:33:09,UNLIMITED-TRACK,3.069870,95.28842926025,SPOTTRACE,Y,2021-02-07 23:33:09,GOOD,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787713,1538164455,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3171289,tnc0429,2021-02-07 23:33:14,UNLIMITED-TRACK,3.888320,125.37581634521,"","",2021-02-07 23:33:14,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787717,1538164455,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3171289,tnc0429,2021-02-07 23:33:14,UNLIMITED-TRACK,3.888320,125.37581634521,SPOTTRACE,Y,2021-02-07 23:33:14,GOOD,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787722,1538165125,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3183392,TNC3183392,2021-02-07 23:35:40,UNLIMITED-TRACK,-0.910320,134.14971923828,"","",2021-02-07 23:35:40,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787727,1538165125,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3183392,TNC3183392,2021-02-07 23:35:40,UNLIMITED-TRACK,-0.910320,134.14971923828,SPOTTRACE,Y,2021-02-07 23:35:40,GOOD,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787721,1538165129,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3182841,TNC3182841,2021-02-07 23:35:41,NEWMOVEMENT,4.149600,96.13987731934,"","",2021-02-07 23:35:41,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787726,1538165129,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3182841,TNC3182841,2021-02-07 23:35:41,NEWMOVEMENT,4.149600,96.13987731934,SPOTTRACE,Y,2021-02-07 23:35:41,GOOD,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787723,1538165581,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4424311,TNC4424311,2021-02-07 23:37:22,UNLIMITED-TRACK,-0.871700,134.07191467285,"","",2021-02-07 23:37:22,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787757,1538168452,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3171289,tnc0429,2021-02-07 23:38:11,UNLIMITED-TRACK,3.886520,125.37602233887,"","",2021-02-07 23:38:11,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787768,1538168452,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3171289,tnc0429,2021-02-07 23:38:11,UNLIMITED-TRACK,3.886520,125.37602233887,SPOTTRACE,Y,2021-02-07 23:38:11,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787724,1538166217,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3182770,TNC3182770,2021-02-07 23:39:52,UNLIMITED-TRACK,-0.291240,98.95845031738,"","",2021-02-07 23:39:52,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787725,1538166217,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3182770,TNC3182770,2021-02-07 23:39:52,UNLIMITED-TRACK,-0.291240,98.95845031738,SPOTTRACE,Y,2021-02-07 23:39:52,GOOD,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787729,1538166717,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3197504,TNC3197504,2021-02-07 23:42:08,UNLIMITED-TRACK,0.702610,127.08200836182,"","",2021-02-07 23:42:08,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787904,1538182713,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3182133,TNC3182133,2021-02-07 23:42:55,UNLIMITED-TRACK,-0.288270,119.55822753906,"","",2021-02-07 23:42:55,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787756,1538168451,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3171289,tnc0429,2021-02-07 23:43:11,UNLIMITED-TRACK,3.886610,125.37541961670,"","",2021-02-07 23:43:11,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787767,1538168451,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3171289,tnc0429,2021-02-07 23:43:11,UNLIMITED-TRACK,3.886610,125.37541961670,SPOTTRACE,Y,2021-02-07 23:43:11,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787732,1538167008,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4405307,TNC4405307,2021-02-07 23:43:26,UNLIMITED-TRACK,-6.982320,115.95314025879,"","",2021-02-07 23:43:26,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787747,1538167008,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4405307,TNC4405307,2021-02-07 23:43:26,UNLIMITED-TRACK,-6.982320,115.95314025879,SPOTTRACE,Y,2021-02-07 23:43:26,GOOD,0,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787905,1538182792,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4425151,TNC4425151,2021-02-07 23:43:26,UNLIMITED-TRACK,0.760390,127.04609680176,"","",2021-02-07 23:43:26,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787777,1538169936,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3128536,TNC3128536,2021-02-07 23:43:27,UNLIMITED-TRACK,3.069860,95.28854370117,"","",2021-02-07 23:43:27,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787790,1538169936,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3128536,TNC3128536,2021-02-07 23:43:27,UNLIMITED-TRACK,3.069860,95.28854370117,SPOTTRACE,Y,2021-02-07 23:43:27,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787733,1538167078,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4405940,TNC4405940,2021-02-07 23:43:31,POWER-OFF,-99999.000000,-99999.00000000000,"","",2021-02-07 23:43:31,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787734,1538167200,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4404557,TNC4404557,2021-02-07 23:43:56,NEWMOVEMENT,-1.747790,117.60684204102,"","",2021-02-07 23:43:56,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787746,1538167200,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4404557,TNC4404557,2021-02-07 23:43:56,NEWMOVEMENT,-1.747790,117.60684204102,SPOTTRACE,Y,2021-02-07 23:43:56,LOW,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787735,1538167218,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3197638,TNC3197638,2021-02-07 23:43:59,NEWMOVEMENT,0.104530,117.49952697754,"","",2021-02-07 23:43:59,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787736,1538167301,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3182842,TNC3182842,2021-02-07 23:44:16,POWER-OFF,-99999.000000,-99999.00000000000,"","",2021-02-07 23:44:16,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787745,1538167301,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3182842,TNC3182842,2021-02-07 23:44:16,POWER-OFF,-99999.000000,-99999.00000000000,SPOTTRACE,Y,2021-02-07 23:44:16,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787737,1538167339,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3122802,TNC3122802,2021-02-07 23:44:23,NEWMOVEMENT,-1.544560,130.64950561523,"","",2021-02-07 23:44:23,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787744,1538167339,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3122802,TNC3122802,2021-02-07 23:44:23,NEWMOVEMENT,-1.544560,130.64950561523,SPOTTRACE,Y,2021-02-07 23:44:23,GOOD,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787738,1538167523,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3183401,TNC3183401,2021-02-07 23:44:57,STOP,-2.855160,134.83853149414,"","",2021-02-07 23:44:57,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787739,1538167526,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127917,TNC3127917,2021-02-07 23:44:57,NEWMOVEMENT,-5.195940,117.65480041504,"","",2021-02-07 23:44:57,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787742,1538167526,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127917,TNC3127917,2021-02-07 23:44:57,NEWMOVEMENT,-5.195940,117.65480041504,SPOTTRACE,Y,2021-02-07 23:44:57,GOOD,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787743,1538167523,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3183401,TNC3183401,2021-02-07 23:44:57,STOP,-2.855160,134.83853149414,SPOTTRACE,Y,2021-02-07 23:44:57,GOOD,0,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787749,1538167611,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3183789,TNC3183789,2021-02-07 23:45:16,NEWMOVEMENT,-1.716000,123.58743286133,"","",2021-02-07 23:45:16,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787766,1538167611,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3183789,TNC3183789,2021-02-07 23:45:16,NEWMOVEMENT,-1.716000,123.58743286133,SPOTTRACE,Y,2021-02-07 23:45:16,GOOD,0,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787750,1538167644,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4422452,TNC4422452,2021-02-07 23:45:24,UNLIMITED-TRACK,-4.925510,116.85545349121,"","",2021-02-07 23:45:24,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787751,1538167716,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3170428,tnc0425,2021-02-07 23:45:39,UNLIMITED-TRACK,3.656170,108.27648925781,"","",2021-02-07 23:45:39,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787765,1538167716,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3170428,tnc0425,2021-02-07 23:45:39,UNLIMITED-TRACK,3.656170,108.27648925781,SPOTTRACE,Y,2021-02-07 23:45:39,GOOD,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787755,1538168433,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3171289,tnc0429,2021-02-07 23:48:11,UNLIMITED-TRACK,3.886480,125.37516021729,"","",2021-02-07 23:48:11,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787763,1538168433,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3171289,tnc0429,2021-02-07 23:48:11,UNLIMITED-TRACK,3.886480,125.37516021729,SPOTTRACE,Y,2021-02-07 23:48:11,GOOD,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787776,1538169935,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3128536,TNC3128536,2021-02-07 23:48:27,UNLIMITED-TRACK,3.069860,95.28854370117,"","",2021-02-07 23:48:27,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787789,1538169935,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3128536,TNC3128536,2021-02-07 23:48:27,UNLIMITED-TRACK,3.069860,95.28854370117,SPOTTRACE,Y,2021-02-07 23:48:27,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787758,1538168651,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3183072,TNC3183072,2021-02-07 23:48:57,UNLIMITED-TRACK,-8.645230,119.23049926758,"","",2021-02-07 23:48:57,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787762,1538168651,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3183072,TNC3183072,2021-02-07 23:48:57,UNLIMITED-TRACK,-8.645230,119.23049926758,SPOTTRACE,Y,2021-02-07 23:48:57,GOOD,0,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787759,1538168989,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127634,TNC3127634,2021-02-07 23:50:06,UNLIMITED-TRACK,-8.482270,119.28292083740,"","",2021-02-07 23:50:06,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787788,1538168989,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127634,TNC3127634,2021-02-07 23:50:06,UNLIMITED-TRACK,-8.482270,119.28292083740,SPOTTRACE,Y,2021-02-07 23:50:06,GOOD,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787760,1538169008,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127410,TNC3127410,2021-02-07 23:50:10,UNLIMITED-TRACK,-4.580370,117.13387298584,"","",2021-02-07 23:50:10,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787787,1538169008,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127410,TNC3127410,2021-02-07 23:50:10,UNLIMITED-TRACK,-4.580370,117.13387298584,SPOTTRACE,Y,2021-02-07 23:50:10,GOOD,0,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787770,1538169122,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4404255,TNC4404255,2021-02-07 23:50:32,NEWMOVEMENT,0.355840,106.22704315186,"","",2021-02-07 23:50:32,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787786,1538169122,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4404255,TNC4404255,2021-02-07 23:50:32,NEWMOVEMENT,0.355840,106.22704315186,SPOTTRACE,Y,2021-02-07 23:50:32,LOW,0,-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787771,1538169233,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4406093,TNC4406093,2021-02-07 23:51:00,STOP,0.228250,118.30966186523,"","",2021-02-07 23:51:00,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787785,1538169233,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4406093,TNC4406093,2021-02-07 23:51:00,STOP,0.228250,118.30966186523,SPOTTRACE,Y,2021-02-07 23:51:00,LOW,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787773,1538169733,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3128604,TNC3128604,2021-02-07 23:52:46,STATUS,1.758320,126.92185211182,"","",2021-02-07 23:52:46,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787783,1538169733,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3128604,TNC3128604,2021-02-07 23:52:46,STATUS,1.758320,126.92185211182,SPOTTRACE,Y,2021-02-07 23:52:46,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787774,1538169822,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3171289,tnc0429,2021-02-07 23:53:07,UNLIMITED-TRACK,3.886470,125.37483978271,"","",2021-02-07 23:53:07,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787782,1538169822,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3171289,tnc0429,2021-02-07 23:53:07,UNLIMITED-TRACK,3.886470,125.37483978271,SPOTTRACE,Y,2021-02-07 23:53:07,GOOD,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787775,1538169909,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3128536,TNC3128536,2021-02-07 23:53:27,UNLIMITED-TRACK,3.069770,95.28862762451,"","",2021-02-07 23:53:27,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
